Id,ORIG_FID,STATE_ROUT,pos,X,Y,pro_X,pro_Y,Index,Elevation
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.57700000000,41.49670000000,368368.00000000000,4595090.00000000000,815,39470
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.56900000000,41.49670000000,369043.00000000000,4595080.00000000000,816,40319
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.56090000000,41.49670000000,369718.00000000000,4595070.00000000000,817,42091
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.55280000000,41.49660000000,370392.00000000000,4595050.00000000000,818,41555
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.54470000000,41.49650000000,371066.00000000000,4595020.00000000000,819,40887
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.53660000000,41.49630000000,371741.00000000000,4595000.00000000000,820,39332
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.52850000000,41.49620000000,372415.00000000000,4594970.00000000000,821,40646
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.52050000000,41.49610000000,373090.00000000000,4594950.00000000000,822,40289
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.52350000000,41.49630000000,372840.00000000000,4594970.00000000000,1502,40841
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.53150000000,41.49640000000,372166.00000000000,4595000.00000000000,1503,39827
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.53960000000,41.49660000000,371492.00000000000,4595030.00000000000,1504,40024
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.54770000000,41.49670000000,370817.00000000000,4595050.00000000000,1505,41138
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.55580000000,41.49690000000,370143.00000000000,4595080.00000000000,1506,41802
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.56390000000,41.49690000000,369468.00000000000,4595100.00000000000,1507,41524
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.57190000000,41.49690000000,368794.00000000000,4595110.00000000000,1508,40027
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.58000000000,41.49670000000,368119.00000000000,4595100.00000000000,1509,39154
0,6,"STATE OF IOWA, I 80 W",I80W_left,-94.58800000000,41.49530000000,367452.00000000000,4594960.00000000000,1510,40576
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.51240000000,41.49610000000,373764.00000000000,4594930.00000000000,823,39265
0,4,"STATE OF IOWA, I 80 E",I80E_left,-94.50430000000,41.49610000000,374439.00000000000,4594920.00000000000,824,37869
